event_family_final,report_number,candidate_seq,claimed_contact_date,earliest_provable_public_date,public_date_basis,provenance_score,public_date_status,public_date_reason,public_date_cohort_status,public_date_cohort_reason,match_status,final_status,event_start_date,publication_lag_days_vs_event,publication_lag_days_vs_primary_source,publication_conflict_gap_bucket,observed_event_before_publication,current_public_evidence_kind,current_public_source_tier,current_public_source_bucket,current_public_source_label,current_public_source_url,best_available_source_tier,best_available_source_bucket,best_available_source_label,best_available_source_url,earliest_primary_source_date,earliest_mirror_source_date,earliest_secondary_source_date,event_title,claim_normalized
epidemic,729,2,2020-01-02,2020-03-21,publication_snapshot:FIGU-Zeitzeichen Sonderausgabe Nr. 8 excerpting Contact Report 729,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2020-03-11,-10,-10,small_gap,True,publication_snapshot,official_figu_original,primary_official,FIGU-Zeitzeichen Sonderausgabe Nr. 8 excerpting Contact Report 729,https://www.figu.org/files/figu_zeitzeichen%20sonderausgabe/figu_zeitzeichen_sa_008.pdf,official_figu_original,primary_official,FIGU-Zeitzeichen Sonderausgabe Nr. 8 excerpting Contact Report 729,https://www.figu.org/files/figu_zeitzeichen%20sonderausgabe/figu_zeitzeichen_sa_008.pdf,2020-03-21,2020-03-31,,WHO characterized COVID-19 as a pandemic,"That will be so, because reason and sanity will continue to be unresponsive in Earth-humans, as is also true of the Corona plague from China, which will spread from a mild, barely detectable or undetectable, but possibly acute lung infection to vascular infections and a pandemic."
epidemic,729,12,2020-01-02,2020-03-21,publication_snapshot:FIGU-Zeitzeichen Sonderausgabe Nr. 8 excerpting Contact Report 729,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2020-03-11,-10,-10,small_gap,True,publication_snapshot,official_figu_original,primary_official,FIGU-Zeitzeichen Sonderausgabe Nr. 8 excerpting Contact Report 729,https://www.figu.org/files/figu_zeitzeichen%20sonderausgabe/figu_zeitzeichen_sa_008.pdf,official_figu_original,primary_official,FIGU-Zeitzeichen Sonderausgabe Nr. 8 excerpting Contact Report 729,https://www.figu.org/files/figu_zeitzeichen%20sonderausgabe/figu_zeitzeichen_sa_008.pdf,2020-03-21,2020-03-31,,WHO characterized COVID-19 as a pandemic,"In addition, the disease will change and become more aggressive over time and in the course of its spread, which will mean that the disease will also spread more intensively and more aggressively outside China and in other countries."
epidemic,731,2,2020-02-03,,claimed_contact_date_only,1,no_public_date_evidence,No provable public date is recorded yet; current evaluation still depends on the claimed contact date fallback.,pending_more_public_evidence,The row does not yet have enough public-date evidence to enter or fail the current strict cohort.,exact_hit,included_in_statistics,2020-03-11,,,,False,,,,,,,,,,,,,WHO characterized COVID-19 as a pandemic,Our experts have established that this epidemic – of which you have spoken several times before and which is also recorded in written reports – will continue to spread rapidly worldwide in the near future and will intensify in its dangerousness and lethality and consequently also claim many human lives.
epidemic,732,13,2020-03-02,2021-07-08,manual_source_link:Future Of Mankind Contact Report 732 English translation page,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2020-03-06,-489,-959,large_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 732 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_732,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 18,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-18/,2022-10-21,2021-07-08,,WHO Europe reported that Italy had the sharpest increase in COVID-19 cases in the region,"This new Corona virus corresponds to a further development and mutation of the SARS epidemic, which is already spreading rapidly and widely over the Earth as a pandemic, but which the majority of all irresponsible people and those incapable of their office and irresponsible people of the state leaders and the WHO still do not want to recognise and acknowledge, as well as by all health organisations of all countries, which still trivialise the whole thing and consequently do not recognise the tragedy until it will be too late and more and more deaths will have to be mourned, as was already the case in Wuhan in the middle of last year, when the epidemic began and caused many deaths, but which was neither recognised nor known, consequently the Corona virus pandemic is rampant in all countries of the Earth."
epidemic,732,16,2020-03-02,2021-07-08,manual_source_link:Future Of Mankind Contact Report 732 English translation page,1,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2020-03-06,-489,-959,large_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 732 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_732,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 18,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-18/,2022-10-21,2021-07-08,,WHO Europe reported that Italy had the sharpest increase in COVID-19 cases in the region,"Apparently, according to the Plejaren, northern Italy will be the first to be severely affected by the disease, after which the whole of Europe will not be spared."
epidemic,757,1,2020-11-15,2020-11-22,wiki_first_revision:Future Of Mankind Contact Report 757 first page revision,1,public_date_ok,The current provable public date does not postdate the observed event date.,included_in_current_public_date_cohort,"The current provable public date does not postdate the matched observed event, so the row remains in the current public-date-clean cohort.",exact_hit,included_in_statistics,2021-02-21,91,15,not_conflict,False,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 757 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_757,official_figu_original,primary_official,FIGU official German PDF metadata for Contact Report 757,https://www.figu.org/files/figu_kontaktberichte/figu_kontaktbericht_757.pdf,2021-02-06,2020-11-22,,"The United States surpassed 500,000 reported COVID-19 deaths","Yes, this has been happening ever since this clumsy-tramp Trump president has been loud-mouthedly trivialising the Corona rampantly spreading disease, which will soon kill around 500,000 human beings in the USA alone as a result of his imbecility."
politics_election,113,7,1978-08-06,2010-11-14,manual_source_link,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1978-08-26,-11768,-16127,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 113 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_113,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 03,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-3/,2022-10-21,2010-11-14,,Election of Pope John Paul I,"At most, you may let it be reported that the new Pope will not exercise his office very long."
politics_election,113,8,1978-08-06,2010-11-14,manual_source_link,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1978-08-26,-11768,-16127,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 113 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_113,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 03,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-3/,2022-10-21,2010-11-14,,Election of Pope John Paul I,"The new Pope will be determined by means of a very short voting period and by only 111 cardinals, who will appoint a cardinal by the name of Luciani as the new Pope by the conclave on Saturday, the 26th of August."
politics_election,113,11,1978-08-06,2010-11-14,manual_source_link,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1978-09-28,-11735,-16094,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 113 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_113,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 03,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-3/,2022-10-21,2010-11-14,,Death of Pope John Paul I,"This 33-minute consultation time will also be exactly the number of days, during which he will exercise his office as Pope, then to finish his life on the 28th of September, 1978, at exactly 23:07 hrs, without anyone being with him."
politics_election,136,16,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1980-11-04,-9775,-15326,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Election of Ronald Reagan as President of the United States,"For this reason, the next great man of the United States of America will be President Ronald Reagan."
politics_election,136,53,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-01-22,-9696,-15247,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Alexander Haig assumed office as U.S. Secretary of State,"Ronald Reagan, who will take office as US President in January 1981, appoints former NATO Supreme Allied Commander Alexander Haig as his Secretary of State (→ 4. ll./p."
politics_election,136,113,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-03-30,-9629,-15180,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Ronald Reagan survived the 30 March 1981 assassination attempt,"It will be on the 30th of March at the time of 21:45 hrs, in front of the Hilton Hotel in the city of his speech, where the president will be shot down by a student named John Hinckley."
politics_election,136,136,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",similar_only,included_in_statistics,1981-05-13,-9585,-15136,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,John Paul II survived the 13 May 1981 assassination attempt,"According to reports by the semi-official Turkish agency Anatolia, the arrested man is probably identical with the Turk of the same name who murdered the editor-in-chief of the newspaper ""Milliyet"", Abdi Ipecki, on the open street in Istanbul on the 1st of February 1978. According to Turkish press reports, Agca had already sworn to kill the Pope in a letter he left behind when he escaped from the Istanbul military prison in 1979, shortly before the Pope's visit to Turkey at that time."
politics_election,136,143,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-05-10,-9588,-15139,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Francois Mitterrand elected President of the French Republic,"and indeed he will do this already before the assassination attempt on the Pope will occur, and before, in France, the new national president named Mitterrand will be elected, who then likewise pursues a policy which leads toward the destruction of the nation and the Earth, as will be the case with the American president, Reagan."
politics_election,136,157,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-05-13,-9585,-15136,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,John Paul II survived the 13 May 1981 assassination attempt,"Pope John Paul II will be severely injured by an assassination attempt, which will likewise lead to the uncertainty that has already been addressed as to whether he will carry out his trip to Switzerland or not."
politics_election,136,163,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-03-30,-9629,-15180,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Ronald Reagan survived the 30 March 1981 assassination attempt,"The 25-year-old John Hinckley, who severely wounded American President Ronald Reagan on the 30th of March by shooting him several times, attempted suicide on Wednesday, according to the Justice Department."
politics_election,136,213,1980-10-14,2007-08-10,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,1981-03-30,-9629,-15180,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 136 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_136,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 04,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-4/,2022-10-21,2007-08-10,,Ronald Reagan survived the 30 March 1981 assassination attempt,"I mean that first, an assassination attempt on President Reagan will be carried out."
politics_election,217,3,1987-05-08,2007-08-12,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2002-09-10,-1797,-7346,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 217 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_217,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 05,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-5/,2022-10-21,2007-08-12,,Switzerland admitted as the 190th Member State of the United Nations,"But this will not be the case with great certainty, for already shortly after the turn of the millennium, through the irrationality of many Swiss citizens, misled by those who are irresponsible, a firm entry into the UN will take place, which will count as the beginning of the prospective catastrophe, if the prophecy of Henoch should fulfil itself, which can still be averted, however, if this people takes the initiative and brings the responsible persons of the government to reason."
politics_election,436,12,2006-10-15,2020-05-11,manual_source_link,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2006-11-07,-4934,-5827,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 436 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_436,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2020-05-11,,Republicans lost the U.S. House majority in the 2006 elections,"There is something good to be said in passing about the USA, however, as I explained to you in a very private way at the 428th contact conversation on the 10th of July this year, namely that at the beginning of November, in the elections in the US House of Representatives, the irresponsible US President Bush, as well as his vassals and all his Republican supporters, will suffer a heavy defeat and the Democrats will gain the upper hand."
politics_election,448,9,2007-04-27,2011-02-01,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2007-05-10,-1363,-5643,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 448 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_448,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2011-02-01,,Tony Blair announced his resignation timetable,"The English Prime Minister, Tony Blair, will announce on the 10th of May that he will leave office in June."
politics_election,459,4,2008-02-03,2020-06-22,manual_source_link,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2008-02-13,-4513,-5364,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 459 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_459,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2020-06-22,,Apology to Australia's Indigenous Peoples,"What will be extraordinary, however, will be revealed on the 13th of February, when the Australian Prime Minister, Kevin Rudd, will officially apologise to the Aboriginal people for the humiliating and degrading things that have been done to them over two centuries by the English immigrants and Europeans who have settled in Australia."
politics_election,459,5,2008-02-03,2020-06-22,manual_source_link,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2008-02-17,-4509,-5360,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 459 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_459,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2020-06-22,,Kosovo Declaration of Independence,"Then on 17 February Kosovo is declared independent, which causes unrest in Serbia and Russia as well as in other states."
politics_election,459,6,2008-02-03,2020-06-22,manual_source_link,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2008-02-19,-4507,-5358,deep_archive_gap,True,manual_source_link,mirror_translation_page,mirror,Future Of Mankind Contact Report 459 English translation page,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_459,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2020-06-22,,Mensaje del Comandante en Jefe,"Then two events occur that affect Cuba and the USA, as Fidel Castro officially resigns from his office of state, which he has held in a murderous manner since 1959 until the 21st of February."
politics_election,555,1,2013-03-02,2017-11-09,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2013-03-13,-1702,-3509,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 555 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_555,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 13,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-13/,2022-10-21,2017-11-09,,Election of Pope Francis,"The Conclave will begin on the 12th of March, and already on the 13th of March a man from Argentina called Jorge Mario Bergoglio, who will call himself Francis, will be elected as the new Pope."
politics_election,829,17,2022-12-25,2023-01-01,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2022-12-31,-1,-2,tiny_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 829 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_829,official_figu_original,primary_official,FIGU official German PDF metadata for Contact Report 829,https://www.figu.org/files/figu_kontaktberichte/figu_kontaktbericht_829.pdf,2023-01-02,2023-01-01,,Death of Pope Emeritus Benedict XVI,"What you say is correct, but in the context of the papacy, it is worth mentioning that the previous pope, Ratzinger, who preceded the current pope and called himself Benedict XVI, will leave the world shortly, on the 31st of December 2022."
storm,366,12,2004-09-03,2020-02-11,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2004-09-13,-5629,-6612,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 366 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_366,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 09,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-9/,2022-10-21,2020-02-11,,Tropical Storm Jeanne formed in the Caribbean,"Further it turns out that the probably ever biggest hurricane of the last decades in the Caribbean will be only the precursor of another big hurricane, which gets the name Jeanne and which already forms before the big storm named Ivan even crosses the Gulf of Mexico, reaches America and on its way causes a lot of damage and disaster and takes far more than 2,000 lives and therefore has much worse effects than the predecessor."
storm,448,8,2007-04-27,2011-02-01,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2007-05-04,-1369,-5649,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 448 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_448,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2011-02-01,,Greensburg tornado devastated the town,"There is nothing extraordinary to mention for the coming days, because something special will only happen at the beginning of May, when in the USA, namely in the state of Kansas, the small town of Greenburgh will be completely destroyed by a tornado, which will also claim a small number of lives."
storm,464,5,2008-04-30,2016-09-28,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2008-05-03,-3070,-5284,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 464 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_464,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 11,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-11/,2022-10-21,2016-09-28,,Cyclone Nargis catastrophe struck Myanmar,Then on the 3rd of May a cyclone catastrophe will occur in Myanmar resp.
storm,574,7,2013-11-02,2020-11-18,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2013-11-18,-2557,-3259,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 574 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_574,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 13,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-13/,2022-10-21,2020-11-18,,Severe storm flooding struck Sardinia,"So in the near future, a devastating storm will also strike Sardinia, while a series of tornadoes will bring disaster to the USA."
storm,688,6,2017-08-20,2021-01-09,wiki_first_revision,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2017-08-25,-1233,-1883,deep_archive_gap,True,wiki_first_revision,mirror_revision_timestamp,mirror,Future Of Mankind Contact Report 688 first page revision,https://www.futureofmankind.co.uk/Billy_Meier/Contact_Report_688,official_figu_original,primary_official,FIGU shop product page for Plejadisch-plejarische Kontaktberichte Block 16,https://shop.figu.org/produkt/plejadisch-plejarische-kontaktberichte-block-16-2/,2022-10-21,2021-01-09,,Hurricane Harvey made catastrophic Texas landfall,"This also will be proven in a few days, namely in America in the state of Texas, where an exorbitant hurricane – with a speed of around 250 kilometres per hour, far exceeding anything previously experienced in those areas – will cause enormous damage and destruction, far exceeding what was caused by Hurricane Katrina from the 23rd–31st of August 2005 in Alabama, Louisiana and Cuba."
storm,863,6,2023-09-06,2023-09-18,publication_snapshot,2,event_precedes_publication,The currently recorded provable public date is later than the observed event date.,excluded_currently_unrescued,"The current provable public date still postdates the matched observed event, so the row remains excluded unless stronger earlier evidence is found.",exact_hit,included_in_statistics,2023-09-10,-8,-8,small_gap,True,publication_snapshot,official_figu_original,primary_official,FIGU official German PDF metadata for Contact Report 863,https://www.figu.org/files/figu_kontaktberichte/figu_kontaktbericht_863.pdf,official_figu_original,primary_official,FIGU official German PDF metadata for Contact Report 863,https://www.figu.org/files/figu_kontaktberichte/figu_kontaktbericht_863.pdf,2023-09-18,2023-09-18,,Storm Daniel caused deadly flooding in Libya,"If I remember correctly, Libya will also be hit by such a storm in the near future and thousands of human lives will be lost."
